micro_ap,CC_ap,CL_ap,macro_ap,micro_roc_auc,CC_roc_auc,CL_roc_auc,macro_roc_auc,test_time,train_time,cutoff,ablation
0.9604090064395285,0.7604812891629327,0.9755376957561107,0.8680094924595216,0.9556991747473682,0.7212895225246656,0.9755974639786238,0.8484434932516447,2.1886394023895264,51.236618995666504,0.4,w/o reverse edges
0.9601993849191853,0.760652571167859,0.9753402136330502,0.8679963924004546,0.9554068133225211,0.7214248795460243,0.9752997422005549,0.8483623108732896,3.4894347190856934,51.236618995666504,0.4,w/o reverse edges
0.9602399921141564,0.7589400835639248,0.9753877093188541,0.8671638964413895,0.9555684897408155,0.7197438781656122,0.9754724993705615,0.8476081887680869,1.9619286060333252,51.236618995666504,0.4,w/o reverse edges
0.964332669083529,0.7960997504111468,0.9784523825614766,0.8872760664863117,0.960468591576916,0.769463610890102,0.9785748035017416,0.8740192071959219,3.7081661224365234,63.82281422615051,0.6000000000000001,w/o reverse edges
0.9639768761625598,0.7924125958637712,0.9782031998675691,0.8853078978656701,0.9602110398342755,0.766186975271,0.9784543810444988,0.8723206781577494,2.799715042114258,63.82281422615051,0.6000000000000001,w/o reverse edges
0.9641718663795533,0.7944414930102021,0.9783553099313121,0.8863984014707571,0.9604270279654927,0.7677914505976954,0.9786247656282975,0.8732081081129964,1.5643675327301025,63.82281422615051,0.6000000000000001,w/o reverse edges
0.9641727690453274,0.7951832027500652,0.9783356673317585,0.8867594350409118,0.960344295255473,0.7691087749779144,0.9785030109967371,0.8738058929873258,1.5568790435791016,63.82281422615051,0.6000000000000001,w/o reverse edges
0.9641576416487179,0.7928771138248452,0.9784382660019499,0.8856576899133976,0.9602716321014668,0.7670835048175466,0.9785655948120083,0.8728245498147775,1.599585771560669,63.82281422615051,0.6000000000000001,w/o reverse edges
0.9637591610158673,0.8151081496912009,0.9789033340836224,0.8970057418874117,0.9601280701699173,0.7975733524925303,0.9799042398261022,0.8887387961593163,3.9133553504943848,68.02784991264343,0.8,w/o reverse edges
0.9639521849260198,0.8128962800830473,0.9792010898012602,0.8960486849421537,0.9603034328864496,0.7957649796386386,0.9801524877738798,0.8879587337062591,3.3247153759002686,68.02784991264343,0.8,w/o reverse edges
0.9637153852125743,0.8138136587766769,0.978888184635615,0.8963509217061459,0.9601612730662962,0.7965190419565553,0.9799619269645004,0.8882404844605278,3.1261539459228516,68.02784991264343,0.8,w/o reverse edges
0.9636255500644699,0.8118101894741391,0.9789121932848475,0.8953611913794932,0.9599047505976288,0.7952184522837402,0.9798376712491257,0.887528061766433,2.5236737728118896,68.02784991264343,0.8,w/o reverse edges
0.9637130730703458,0.8137417972962253,0.978880299922583,0.8963110486094041,0.9600514209815411,0.7964579251666284,0.9798502103121804,0.8881540677394044,2.4121789932250977,68.02784991264343,0.8,w/o reverse edges
0.9681004281389733,0.7353878050042579,0.9779101684185021,0.85664898671138,0.9651039284742807,0.6842787496671059,0.9762826670112784,0.8302807083391921,6.807396173477173,16.140611171722412,0.2,w/o exposed features
0.9678182643324977,0.7360987336782151,0.9775779121642217,0.8568383229212184,0.964862356500745,0.6855721076504049,0.9759516967815809,0.8307619022159929,1.3587415218353271,16.140611171722412,0.2,w/o exposed features
0.9681346747794422,0.7357651347978245,0.977915801091652,0.8568404679447382,0.965196094553377,0.6869219620078687,0.9763076722192381,0.8316148171135533,1.2304232120513916,16.140611171722412,0.2,w/o exposed features
0.9678718661526201,0.7354841553780161,0.9776056716254835,0.8565449135017498,0.9648385699604654,0.6829744334669343,0.9759100701298634,0.8294422517983988,3.220287322998047,16.140611171722412,0.2,w/o exposed features
0.9680132743909984,0.7330957678348268,0.97787333100941,0.8554845494221184,0.9649732653471454,0.681676188882677,0.9762140119596302,0.8289451004211537,1.2113962173461914,16.140611171722412,0.2,w/o exposed features
0.9703734241232198,0.7522670693553855,0.979581433008494,0.8659242511819397,0.9689689007730136,0.6946127050592091,0.9791083509365033,0.8368605279978563,4.382037878036499,46.004950284957886,0.4,w/o exposed features
0.9701412513029337,0.7529501630988269,0.9793596759997808,0.8661549195493039,0.9689003952636143,0.6948971601183256,0.979067491778768,0.8369823259485467,3.703831195831299,46.004950284957886,0.4,w/o exposed features
0.9700491683564674,0.7489280298517621,0.9793644311620042,0.8641462305068832,0.9686420464671883,0.6898229210544777,0.9789003457897689,0.8343616334221233,1.1564679145812988,46.004950284957886,0.4,w/o exposed features
0.9700277630593657,0.7515819661247677,0.9792831463193221,0.8654325562220448,0.968585657030038,0.6921475272371054,0.9787911068770159,0.8354693170570606,1.129131555557251,46.004950284957886,0.4,w/o exposed features
0.9700721515693065,0.74876936066062,0.9793585908030658,0.8640639757318429,0.9686684177779122,0.690157741661432,0.9788921983172039,0.8345249699893179,1.196521282196045,46.004950284957886,0.4,w/o exposed features
0.9700372382922139,0.7825240489334189,0.9803562153203822,0.8814401321269005,0.9683159367321457,0.7264537972684151,0.9802469730458582,0.8533503851571367,4.484262466430664,59.51915502548218,0.6000000000000001,w/o exposed features
0.9697341703304347,0.7788878377575618,0.9801729305526072,0.8795303841550846,0.9681732601510452,0.7241381242529309,0.9802235023394259,0.8521808132961783,4.049142122268677,59.51915502548218,0.6000000000000001,w/o exposed features
0.970075679749096,0.7807049132726093,0.980462235427054,0.8805835743498316,0.9684973198143756,0.726104957205791,0.9804930428892945,0.8532990000475428,2.7098777294158936,59.51915502548218,0.6000000000000001,w/o exposed features
0.9700322659020306,0.7807830986882653,0.980468712255496,0.8806259054718807,0.9683605952168515,0.726704294650463,0.9804208007477415,0.8535625476991022,1.1351640224456787,59.51915502548218,0.6000000000000001,w/o exposed features
0.9699630814082078,0.7803300474868995,0.9803833452132666,0.8803566963500831,0.968285372357905,0.7252004081761312,0.980329514784633,0.852764961480382,1.4763331413269043,59.51915502548218,0.6000000000000001,w/o exposed features
0.9687304065828489,0.8118198884367585,0.9790414383295847,0.8954306633831716,0.9682148456830677,0.7732366264121937,0.979887530388329,0.8765620784002613,7.010516166687012,84.36084342002869,0.8,w/o exposed features
0.969285128938192,0.8113715547567082,0.9796402062331844,0.8955058804949463,0.9684764877990151,0.772584769369481,0.9801622874020333,0.8763735283857571,3.55861496925354,84.36084342002869,0.8,w/o exposed features
0.9685926897960275,0.8131888392027821,0.9788107164210907,0.8959997778119364,0.9682509213710921,0.7739384219527661,0.9798454595866362,0.8768919407697011,3.1591174602508545,84.36084342002869,0.8,w/o exposed features
0.968509670012583,0.8126096511065201,0.9787544679295282,0.8956820595180242,0.9680864726448125,0.7722401821839419,0.9797230710896054,0.8759816266367737,2.6162214279174805,84.36084342002869,0.8,w/o exposed features
0.9686639220007215,0.8119436942952597,0.9789850546002147,0.8954643744477372,0.9681214558203266,0.7722259578173065,0.9798368200581862,0.8760313889377463,2.5613412857055664,84.36084342002869,0.8,w/o exposed features
0.9683202991998083,0.7388527188250954,0.9777895465388884,0.858321132681992,0.9663268605406934,0.6852340327938353,0.9770212974002751,0.8311276650970552,4.341528654098511,28.62088894844055,0.2,w/o skip connections
0.9681683332473454,0.7381600388811409,0.9776314790955729,0.8578957589883569,0.9662701752563282,0.6845320837681916,0.9769405138864266,0.830736298827309,1.7472317218780518,28.62088894844055,0.2,w/o skip connections
0.9685183692452752,0.7387203436344562,0.9779817207359132,0.8583510321851846,0.9665205463516839,0.686323157643505,0.9771826028959656,0.8317528802697354,4.196467876434326,28.62088894844055,0.2,w/o skip connections
0.9682275713802377,0.7389870729496757,0.9776258618740217,0.8583064674118487,0.9661860815099481,0.6848836775441655,0.9767742463929106,0.8308289619685381,3.8545613288879395,28.62088894844055,0.2,w/o skip connections
0.9684017989519406,0.7369968865634317,0.9779145795821105,0.857455733072771,0.9663745598638936,0.6826954916485732,0.9771032619789285,0.8298993768137508,1.754654884338379,28.62088894844055,0.2,w/o skip connections
0.9709527811525488,0.75441694714547,0.9806371528281743,0.8675270499868222,0.9697597512009516,0.7009058063303567,0.9805364312231171,0.8407211187767369,4.134203672409058,69.27955436706543,0.4,w/o skip connections
0.9707492090688452,0.7549249225023846,0.9804707606634748,0.8676978415829297,0.9696514073332095,0.7007738736644765,0.9805086493385868,0.8406412615015317,4.016094923019409,69.27955436706543,0.4,w/o skip connections
0.9708703343491734,0.7516399512670221,0.9806497557396712,0.8661448535033467,0.9696729991708615,0.6965386921208255,0.9805724113053026,0.8385555517130641,2.046821117401123,69.27955436706543,0.4,w/o skip connections
0.9707048002539405,0.7531196879038988,0.9804296741281131,0.866774681016006,0.9695065220806687,0.6981332090479453,0.9803510807140376,0.8392421448809915,4.0141260623931885,69.27955436706543,0.4,w/o skip connections
0.9706684288714367,0.750872199315432,0.9804258627766198,0.8656490310460259,0.9695068494202009,0.6969119503695687,0.9803574508239072,0.838634700596738,3.7734692096710205,69.27955436706543,0.4,w/o skip connections
0.970109975669537,0.7854246253183546,0.9799904289959009,0.8827075271571277,0.9691405683197938,0.7335212988043036,0.9803263569521248,0.8569238278782142,3.8928983211517334,84.54405760765076,0.6000000000000001,w/o skip connections
0.9698684938011861,0.7833744415789399,0.9798171206982774,0.8815957811386086,0.9690111972053123,0.7346330319790866,0.980212883018317,0.8574229574987018,2.097188949584961,84.54405760765076,0.6000000000000001,w/o skip connections
0.9701698451425267,0.7836010851990354,0.9801256925255971,0.8818633888623162,0.9692037400575656,0.7339086302677054,0.9804212440993302,0.8571649371835177,1.8110742568969727,84.54405760765076,0.6000000000000001,w/o skip connections
0.9700641252947034,0.7845604809607319,0.9800426289970595,0.8823015549788957,0.9691086271466443,0.7351746901799188,0.9803773781832805,0.8577760341815996,4.019778728485107,84.54405760765076,0.6000000000000001,w/o skip connections
0.970029639980969,0.7845947712500635,0.9800015819253128,0.8822981765876882,0.9690582597385943,0.7350117256377973,0.9803210222550665,0.8576663739464319,2.999049663543701,84.54405760765076,0.6000000000000001,w/o skip connections
0.9684555199410317,0.8118457063170174,0.9788586225223963,0.8953521644197069,0.9685396189345198,0.7779234307885978,0.9800579881899774,0.8789907094892876,3.9493446350097656,119.07341885566711,0.8,w/o skip connections
0.9688718701403675,0.8115822794280129,0.9792839057788127,0.8954330926034129,0.9687219810996721,0.7764637744459727,0.9802637369375817,0.8783637556917772,3.9285287857055664,119.07341885566711,0.8,w/o skip connections
0.9683631090601297,0.813818404282558,0.9786507767107013,0.8962345904966297,0.9685326988747672,0.7802617710640078,0.9799345573743998,0.8800981642192038,2.5760762691497803,119.07341885566711,0.8,w/o skip connections
0.9684554561644794,0.8126668749561486,0.9788046689524591,0.8957357719543039,0.9683864529408971,0.7779929731082277,0.9798755903547285,0.878934281731478,2.3241729736328125,119.07341885566711,0.8,w/o skip connections
0.9686162912591167,0.8124221539915597,0.9789672989449592,0.8956947264682594,0.9685417909792129,0.7770562658272723,0.9800569684353598,0.878556617131316,2.545088291168213,119.07341885566711,0.8,w/o skip connections
0.9702719936491555,0.7019995279028655,0.9788757531776974,0.8404376405402814,0.9703916307108991,0.7174269446840704,0.9793268062524344,0.8483768754682524,1.585108757019043,22.968056201934814,0.2,homogeneous
0.9701200724810135,0.7012833513972442,0.9787377710429128,0.8400105612200786,0.9702439054351047,0.7182351945410421,0.9791883605354801,0.8487117775382611,3.868216037750244,22.968056201934814,0.2,homogeneous
0.9700972875735105,0.7011388827359217,0.9787203992539715,0.8399296409949466,0.9701592645911588,0.7172053189014875,0.9791030791563533,0.8481541990289204,1.5250675678253174,22.968056201934814,0.2,homogeneous
0.96985759134132,0.6998809122617311,0.9784960647614533,0.8391884885115922,0.9700164063143468,0.7166652259428128,0.978981867917336,0.8478235469300743,3.36114239692688,22.968056201934814,0.2,homogeneous
0.9699650489825025,0.7018345009000506,0.9785625532975821,0.8401985270988164,0.9701530229219016,0.7168321601290852,0.9790783603402039,0.8479552602346445,3.7894206047058105,22.968056201934814,0.2,homogeneous
0.9703384913250971,0.7147699875575947,0.979609794544397,0.8471898910509958,0.9709733761236996,0.723533020381803,0.9806039016078514,0.8520684609948272,1.5538465976715088,27.91936206817627,0.4,homogeneous
0.969993137285388,0.7136887761693941,0.9793044018713858,0.8464965890203899,0.9706529509136756,0.7243535772083145,0.9803090609695357,0.8523313190889251,3.341413974761963,27.91936206817627,0.4,homogeneous
0.9702818534751683,0.7146276525046443,0.9795768724329694,0.8471022624688069,0.9708436236404023,0.7252732458317734,0.98048508081846,0.8528791633251167,1.5752978324890137,27.91936206817627,0.4,homogeneous
0.9702081307875303,0.7136151731263632,0.9794994417318461,0.8465573074291046,0.970815865771622,0.725213160114611,0.9804503028452415,0.8528317314799263,3.6229002475738525,27.91936206817627,0.4,homogeneous
0.9702842859480514,0.7164401485518246,0.9795387163259242,0.8479894324388744,0.9709091119013791,0.7258835306169671,0.9805089297675036,0.8531962301922353,1.8913524150848389,27.91936206817627,0.4,homogeneous
0.9697608416252882,0.7464738555858361,0.9793860928148208,0.8629299742003285,0.9704482023061942,0.744503328480491,0.9805020954002664,0.8625027119403788,1.5726091861724854,36.09717130661011,0.6000000000000001,homogeneous
0.9695092059282207,0.7456694635769451,0.9791662841135714,0.8624178738452583,0.9702000422646012,0.7440210979261495,0.9802884596200879,0.8621547787731187,1.5496242046356201,36.09717130661011,0.6000000000000001,homogeneous
0.9698786574831298,0.7472293798279943,0.9795349225112874,0.8633821511696409,0.9704818088488069,0.7454267179477505,0.9805692687868244,0.8629979933672874,3.775279998779297,36.09717130661011,0.6000000000000001,homogeneous
0.9696125240836992,0.7451272783520063,0.9792886379941171,0.8622079581730617,0.9702851320882434,0.7434991643013199,0.9803956226614755,0.8619473934813977,2.6439554691314697,36.09717130661011,0.6000000000000001,homogeneous
0.9696407181897949,0.7446220739847601,0.9793075798986248,0.8619648269416924,0.9703420727235489,0.7436597615962087,0.9804355414226662,0.8620476515094375,1.4841670989990234,36.09717130661011,0.6000000000000001,homogeneous
0.9683668632449302,0.7746976264609453,0.9791907566274017,0.8769441915441736,0.9691923164572933,0.7655288688379646,0.9805325492527832,0.8730307090453739,3.873764753341675,51.026694774627686,0.8,homogeneous
0.968261777776037,0.7744669194111685,0.9790940435899638,0.8767804815005662,0.9690130757796187,0.7660974634727855,0.98035229351938,0.8732248784960828,3.2144014835357666,51.026694774627686,0.8,homogeneous
0.9685838060095424,0.7761036649190752,0.9793069827642429,0.877705323841659,0.9694427901933608,0.7672207974754974,0.980664429022509,0.8739426132490032,3.3317720890045166,51.026694774627686,0.8,homogeneous
0.9684657533832364,0.7719895117641494,0.9793301589959859,0.8756598353800676,0.9691998040797317,0.7635007854674924,0.9805926471989613,0.8720467163332268,2.6286885738372803,51.026694774627686,0.8,homogeneous
0.9687920372011549,0.774736970740121,0.9795711051012848,0.8771540379207029,0.9694608227775269,0.7652247591009741,0.9807360193475521,0.8729803892242631,2.5779712200164795,51.026694774627686,0.8,homogeneous
