micro_ap,CC_ap,CL_ap,macro_ap,micro_roc_auc,CC_roc_auc,CL_roc_auc,macro_roc_auc,mrr,test_time,train_time,cutoff,feat,dim,interleave,dataset
0.9839785644057599,0.9681990636533133,0.9929532680091667,0.98057616583124,0.9829365758626375,0.9664743599785032,0.9921021916651084,0.9792882758218058,0.9978193255694308,0.9590315818786621,29.396074056625366,0.2,jina_v3,1024,False,LiO
0.9838911747708734,0.9678962885165604,0.9931077743967773,0.9805020314566688,0.9829651763129152,0.9662352895380653,0.9923936719165704,0.9793144807273177,0.9978255790180788,0.9550571441650391,29.396074056625366,0.2,jina_v3,1024,False,LiO
0.9826238193056728,0.9608855624768655,0.9945308550190944,0.97770820874798,0.9812892305307618,0.9591086433024443,0.9935362318772243,0.9763224375898343,0.9975187293295128,1.051069736480713,60.68000388145447,0.4,jina_v3,1024,False,LiO
0.982555557630501,0.9605557192339955,0.9945664629633227,0.9775610910986592,0.9810143636244563,0.9585800996827806,0.9933376435807413,0.9759588716317609,0.997684132080295,1.1067943572998047,60.68000388145447,0.4,jina_v3,1024,False,LiO
0.9827246844603025,0.9610729340133558,0.9945409892917516,0.9778069616525538,0.9813362798439346,0.959050745765574,0.9935702872680489,0.9763105165168114,0.9977078451792069,1.106562852859497,60.68000388145447,0.4,jina_v3,1024,False,LiO
0.9828001477598903,0.9609355089394056,0.9947135596024705,0.9778245342709381,0.9813200992053823,0.9589980727011659,0.9936050058491636,0.9763015392751647,0.9976874417798574,1.027966022491455,60.68000388145447,0.4,jina_v3,1024,False,LiO
0.9824262843174749,0.9606867839459405,0.994298302658879,0.9774925433024098,0.9809763124043601,0.9588800509105471,0.9931738413181805,0.9760269461143638,0.9976237709627412,1.1481518745422363,60.68000388145447,0.4,jina_v3,1024,False,LiO
0.988526225996457,0.9742645128389871,0.9962813587571311,0.9852729357980591,0.9885817269832503,0.9755044126637581,0.996013594664664,0.985759003664211,0.9988949372360045,0.9555199146270752,101.19528532028198,0.6000000000000001,jina_v3,1024,False,LiO
0.9884889281065612,0.9743761745404471,0.9962329109265574,0.9853045427335023,0.9885163685828363,0.9755048900995518,0.9959654408028621,0.985735165451207,0.9989281456175875,0.9633815288543701,101.19528532028198,0.6000000000000001,jina_v3,1024,False,LiO
0.9884310851815662,0.9741984089185107,0.9961798339914348,0.9851891214549728,0.988451888046864,0.9753947724433328,0.9958464016757466,0.9856205870595397,0.9989923669567699,0.96990966796875,101.19528532028198,0.6000000000000001,jina_v3,1024,False,LiO
0.9886209445080211,0.9742701300436278,0.996353647514582,0.9853118887791049,0.9885979369300988,0.9754078963482019,0.996010673433665,0.9857092848909335,0.9989016999129088,1.0290677547454834,101.19528532028198,0.6000000000000001,jina_v3,1024,False,LiO
0.9887465256189554,0.9748153494615113,0.996356335022811,0.9855858422421611,0.9887481475762392,0.9758852971435623,0.996048285569166,0.9859667913563641,0.9989085664153693,0.9637765884399414,101.19528532028198,0.6000000000000001,jina_v3,1024,False,LiO
0.9931707874494886,0.9846738444668834,0.9975812483450169,0.9911275464059501,0.9932367905682452,0.986026395917678,0.9973360935619684,0.9916812447398232,0.99935760480425,1.1043086051940918,144.59960675239563,0.8,jina_v3,1024,False,LiO
0.993013118926699,0.984447928431559,0.997519032818689,0.9909834806251241,0.9931079426578203,0.9858401433866952,0.9972873175025188,0.991563730444607,0.9994156603038566,1.050203561782837,144.59960675239563,0.8,jina_v3,1024,False,LiO
0.9931301517614025,0.9844381334097466,0.99764488793058,0.9910415106701633,0.9931577354976528,0.9858498955299205,0.997335365834736,0.9915926306823283,0.9995188676067994,0.9934394359588623,144.59960675239563,0.8,jina_v3,1024,False,LiO
0.992913791634546,0.9844918899704594,0.997390908559268,0.9909413992648637,0.993034288373379,0.9858682818484513,0.9972077948807464,0.9915380383645989,0.9994230824703608,1.042219638824463,144.59960675239563,0.8,jina_v3,1024,False,LiO
0.9930118404615522,0.9841310632186152,0.9975947792858039,0.9908629212522095,0.9931529586423212,0.9856192449686634,0.9974417945254099,0.9915305197470367,0.99940869364562,0.9871103763580322,144.59960675239563,0.8,jina_v3,1024,False,LiO
0.9790038851190803,0.9577226194572463,0.9913796593658397,0.974551139411543,0.9781746983252991,0.9552429945126639,0.9907255859517881,0.972984290232226,0.9974008859487131,0.9445126056671143,28.052345514297485,0.2,jina_emb_8192,768,True,LiO
0.9791423539736694,0.9578801621309702,0.9916566204323488,0.9747683912816595,0.9782601651637408,0.9552891219830827,0.9909162354755694,0.973102678729326,0.9974721345336918,0.964512825012207,28.052345514297485,0.2,jina_emb_8192,768,True,LiO
0.9791083615849567,0.958108387837357,0.9913022628881967,0.9747053253627769,0.97821352827978,0.9555173879799158,0.9905335569105578,0.9730254724452367,0.9975178278365388,0.8828778266906738,28.052345514297485,0.2,jina_emb_8192,768,True,LiO
0.9794033629835358,0.958491562680502,0.9915069886875817,0.9749992756840418,0.9784963644599733,0.9558988425601606,0.9907178365095355,0.9733083395348481,0.9975961913225136,0.8946928977966309,28.052345514297485,0.2,jina_emb_8192,768,True,LiO
0.9791230763263803,0.9582424784966492,0.9915545923517847,0.974898535424217,0.9783781308066647,0.9556349914683582,0.9910736355459167,0.9733543135071374,0.997513556665401,0.8818323612213135,28.052345514297485,0.2,jina_emb_8192,768,True,LiO
0.9744138808917828,0.9437775038092369,0.9923564692342514,0.9680669865217442,0.9720983071609084,0.9400700726789566,0.9911772465822483,0.9656236596306025,0.9964743562967768,0.8743643760681152,57.282191038131714,0.4,jina_emb_8192,768,True,LiO
0.9744544310805523,0.943970519019093,0.9925263931945673,0.9682484561068301,0.9720606921172517,0.9399553712868388,0.991438465059192,0.9656969181730154,0.9966079792373449,1.0438101291656494,57.282191038131714,0.4,jina_emb_8192,768,True,LiO
0.9740624250832649,0.9444016698065855,0.9917673929984276,0.9680845314025066,0.9717603620181359,0.940255983306259,0.9907147122361348,0.9654853477711969,0.9964185758916949,1.0280978679656982,57.282191038131714,0.4,jina_emb_8192,768,True,LiO
0.9746989357929645,0.9442159533132788,0.9926061422108297,0.9684110477620542,0.9722144504136723,0.9403168078136326,0.9913446353344333,0.9658307215740329,0.9965425359069344,1.041618824005127,57.282191038131714,0.4,jina_emb_8192,768,True,LiO
0.9747309611159723,0.9438251383569315,0.9928782928599629,0.9683517156084471,0.9721671998974507,0.9397680156932431,0.9916235032612365,0.9656957594772397,0.9966394571097164,1.087857723236084,57.282191038131714,0.4,jina_emb_8192,768,True,LiO
0.9823589797960915,0.958163008283469,0.9950493678312398,0.9766061880573544,0.9816538863553791,0.9581284212705915,0.9940848874391175,0.9761066543548544,0.9981103872925219,0.873784065246582,99.22899866104126,0.6000000000000001,jina_emb_8192,768,True,LiO
0.9821005138359767,0.9579043593407187,0.9949645095147762,0.9764344344277475,0.9813867030396416,0.9575691625544367,0.9941177500887798,0.9758434563216083,0.9981803748071109,0.8953754901885986,99.22899866104126,0.6000000000000001,jina_emb_8192,768,True,LiO
0.9822781909481677,0.9584117586901791,0.9949232833845512,0.9766675210373652,0.9815757631332755,0.9580550665393845,0.9940649129348464,0.9760599897371155,0.9982458565178105,0.9000957012176514,99.22899866104126,0.6000000000000001,jina_emb_8192,768,True,LiO
0.9820812369965665,0.9576617759752181,0.9949903456319067,0.9763260608035624,0.9812536355669165,0.9571596207219732,0.994001828701595,0.9755807247117841,0.9981028686587661,0.885582447052002,99.22899866104126,0.6000000000000001,jina_emb_8192,768,True,LiO
0.9825952057601242,0.9588821041919176,0.9951658549635272,0.9770239795777224,0.9817949727579658,0.9583769102087141,0.9942533245577467,0.9763151173832304,0.9982736316188607,0.9650497436523438,99.22899866104126,0.6000000000000001,jina_emb_8192,768,True,LiO
0.9864684179235117,0.9665153285383984,0.9961012879481075,0.981308308243253,0.9863757295960582,0.9680833871461112,0.995726005967681,0.981904696556896,0.9987561111752705,1.028028964996338,140.538072347641,0.8,jina_emb_8192,768,True,LiO
0.9862499844909078,0.9658056169664148,0.9961485802955988,0.9809770986310068,0.9861628505200337,0.967447830628856,0.9957578198285745,0.9816028252287152,0.9989118777263173,1.0468027591705322,140.538072347641,0.8,jina_emb_8192,768,True,LiO
0.9863717158329627,0.9662990045037816,0.9960835528720501,0.9811912786879158,0.9862709068150078,0.9679845772211629,0.9956506164455982,0.9818175968333805,0.9988428765943526,0.9377012252807617,140.538072347641,0.8,jina_emb_8192,768,True,LiO
0.9853447994301813,0.9662097926892746,0.9947304825626817,0.9804701376259781,0.9848868824176333,0.9676369372948351,0.9937375694455908,0.9806872533702129,0.9977416082537669,0.9640393257141113,140.538072347641,0.8,jina_emb_8192,768,True,LiO
0.9862841563327489,0.9661358676137037,0.995972144051481,0.9810540058325924,0.9861682996290163,0.9677182591233268,0.9955492351118352,0.981633747117581,0.9988618554520368,0.9717514514923096,140.538072347641,0.8,jina_emb_8192,768,True,LiO
0.9757858578261646,0.9501110581264007,0.9926129659379499,0.9713620120321753,0.9737245211356268,0.9446790172078646,0.9920278137068143,0.9683534154573394,0.9971315754614805,0.9131956100463867,27.961235523223877,0.2,jina_emb_8192,768,False,LiO
0.9757678214709017,0.9501898418779258,0.9925068209779582,0.971348331427942,0.9737162572049441,0.9446781741739921,0.9919236805225082,0.9683009273482501,0.9973481039791107,0.9414684772491455,27.961235523223877,0.2,jina_emb_8192,768,False,LiO
0.9758304094661181,0.9506485035979286,0.9922841130584643,0.9714663083281965,0.9737733302459594,0.9451186079543328,0.9916811351595193,0.968399871556926,0.997373277810549,1.0514297485351562,27.961235523223877,0.2,jina_emb_8192,768,False,LiO
0.9762297491407512,0.9510130488872625,0.9926220982103405,0.9718175735488015,0.9740777941944616,0.9455407835593074,0.9918288809168957,0.9686848322381015,0.9974022886363282,0.9404885768890381,27.961235523223877,0.2,jina_emb_8192,768,False,LiO
0.9758857786755794,0.9508248994684634,0.9925439376632548,0.9716844185658591,0.9738933587888292,0.9453677891381882,0.9920795408669549,0.9687236650025716,0.9972974288579299,0.8826138973236084,27.961235523223877,0.2,jina_emb_8192,768,False,LiO
0.9727382566739853,0.9366202260713814,0.9933154511560925,0.964967838613737,0.9697476880117624,0.9297376553806649,0.9923845802134283,0.9610611177970466,0.9965839955469787,0.9517760276794434,57.89625930786133,0.4,jina_emb_8192,768,False,LiO
0.9724753589143851,0.9363954129308353,0.9931114579780572,0.9647534354544463,0.9694458834615977,0.929215324434889,0.9921636272110345,0.9606894758229617,0.9965646514932907,0.879317045211792,57.89625930786133,0.4,jina_emb_8192,768,False,LiO
0.9725458292482012,0.9369586288570091,0.9929737486175295,0.9649661887372694,0.9696034011811769,0.9295104735307881,0.9922582667010722,0.9608843701159302,0.9967322962770113,0.8905055522918701,57.89625930786133,0.4,jina_emb_8192,768,False,LiO
0.9729200431777706,0.9368275378269963,0.9936065930733615,0.9652170654501789,0.9698775779518937,0.9296390872313371,0.9927768801303799,0.9612079836808585,0.9967050107233378,0.9162542819976807,57.89625930786133,0.4,jina_emb_8192,768,False,LiO
0.9722743870260412,0.9363444370180759,0.992949001314416,0.964646719166246,0.969185300716987,0.9289934969542577,0.9920177623959319,0.9605056296750948,0.9964678526130932,0.9713680744171143,57.89625930786133,0.4,jina_emb_8192,768,False,LiO
0.9772308270704126,0.9453083870810886,0.994506746169934,0.9699075666255113,0.9757483008934951,0.9421282010956848,0.9937458875060707,0.9679370443008778,0.9977177404961628,0.9369065761566162,99.35172271728516,0.6000000000000001,jina_emb_8192,768,False,LiO
0.9771559451214258,0.9449488226599008,0.9946013927728113,0.9697751077163561,0.9756632612981203,0.9416917073578821,0.9938621828655849,0.9677769451117335,0.9975277477975696,0.9403729438781738,99.35172271728516,0.6000000000000001,jina_emb_8192,768,False,LiO
0.9772813984890152,0.945264924104945,0.9946610052859578,0.9699629646954514,0.975759155866671,0.9419191212683863,0.9939279034617338,0.96792351236506,0.9976332512959529,0.977741003036499,99.35172271728516,0.6000000000000001,jina_emb_8192,768,False,LiO
0.9771778834778049,0.9447204564026619,0.9946960041978884,0.9697082303002751,0.9755330379836227,0.9411970239770102,0.9938257385146786,0.9675113812458445,0.9975983045456843,0.9734995365142822,99.35172271728516,0.6000000000000001,jina_emb_8192,768,False,LiO
0.9775477545151595,0.9460120679669057,0.9946286697396154,0.9703203688532606,0.9759280736459905,0.942538057291537,0.9937396299538788,0.9681388436227079,0.9977093277423384,0.9811966419219971,99.35172271728516,0.6000000000000001,jina_emb_8192,768,False,LiO
0.9821135988753679,0.9529780270526603,0.9961170289864951,0.9745475280195777,0.9815450369523138,0.9522758753091318,0.9958747295959625,0.9740753024525471,0.9983206297878894,1.0173819065093994,139.07597613334656,0.8,jina_emb_8192,768,False,LiO
0.9818431158413758,0.9522793087848948,0.996115281517813,0.9741972951513539,0.9813000891810607,0.9515393440143098,0.995841367102368,0.9736903555583389,0.9981075088853298,0.9717018604278564,139.07597613334656,0.8,jina_emb_8192,768,False,LiO
0.9820796098232778,0.9531021791218752,0.9960409556125921,0.9745715673672337,0.981527341137477,0.9526989059249498,0.9957154215331092,0.9742071637290295,0.9983689611870499,0.9608461856842041,139.07597613334656,0.8,jina_emb_8192,768,False,LiO
0.9820483227669825,0.9530747201372481,0.9960320317207733,0.9745533759290107,0.9814734803173696,0.9522045179365798,0.9958209750077219,0.9740127464721509,0.9982271805078796,0.9901421070098877,139.07597613334656,0.8,jina_emb_8192,768,False,LiO
0.9818957652778095,0.9525018385797068,0.9959275910226253,0.9742147148011661,0.981364382670637,0.9518657239985653,0.9957091833918826,0.973787453695224,0.9982813656773101,1.089301586151123,139.07597613334656,0.8,jina_emb_8192,768,False,LiO
0.971408671169939,0.7807333258700246,0.9810523875586934,0.880892856714359,0.9710153231098538,0.7537410185225059,0.9821496157916486,0.8679453171570772,0.9976308195719206,1.895216941833496,36.67659831047058,0.2,jina_v3,1024,True,OLD
0.9712677973883985,0.7815531194338337,0.9808682337162398,0.8812106765750367,0.9708948633269266,0.7544884894060083,0.9819527752473406,0.8682206323266745,0.9975704370965712,2.0213623046875,36.67659831047058,0.2,jina_v3,1024,True,OLD
0.9714386433458353,0.7827332540857999,0.9810248344739582,0.881879044279879,0.970969819658817,0.7567321278969401,0.9819935754752508,0.8693628516860954,0.9975748885212888,2.0258190631866455,36.67659831047058,0.2,jina_v3,1024,True,OLD
0.9712668172147616,0.7832893895016106,0.9807922033198727,0.8820407964107417,0.9709541328095911,0.7564672395732761,0.9819255024645535,0.8691963710189148,0.9973985918405884,2.1001081466674805,36.67659831047058,0.2,jina_v3,1024,True,OLD
0.9711644727685995,0.7801853198108131,0.9807946198970742,0.8804899698539437,0.970835506459248,0.7530643912820918,0.981944552799397,0.8675044720407443,0.9974849667559967,1.924656629562378,36.67659831047058,0.2,jina_v3,1024,True,OLD
0.9751655864641864,0.8076145576983225,0.9827297367905954,0.8951721472444589,0.9754664822027874,0.787801954462786,0.9834945271345031,0.8856482407986446,0.9978809041475637,1.9009301662445068,68.10559701919556,0.4,jina_v3,1024,True,OLD
0.975095892630899,0.8051715911447909,0.9827420541699243,0.8939568226573575,0.9754710085828436,0.7874593707111781,0.983579135688168,0.8855192531996731,0.997698190178708,1.8854007720947266,68.10559701919556,0.4,jina_v3,1024,True,OLD
0.9752032502929041,0.8028997250473215,0.9828858161261051,0.8928927705867133,0.9755017736559557,0.7848830692360578,0.9836518150205875,0.8842674421283226,0.9976019440240446,1.8799359798431396,68.10559701919556,0.4,jina_v3,1024,True,OLD
0.9750684570655028,0.8052808157388418,0.9827014298963811,0.8939911228176114,0.9754107378733747,0.7871754102481159,0.9834998209981223,0.8853376156231191,0.9977975917492348,1.8700895309448242,68.10559701919556,0.4,jina_v3,1024,True,OLD
0.9751601275795486,0.8033807371726038,0.982835983272294,0.893108360222449,0.9754837515843972,0.7850031134760345,0.9836212108826449,0.8843121621793397,0.9977880351355961,1.8724393844604492,68.10559701919556,0.4,jina_v3,1024,True,OLD
0.9754028144288478,0.8270543615415904,0.9827323463351146,0.9048933539383526,0.9759048259225416,0.8097612156840386,0.9836624526870879,0.8967118341855632,0.9974143906834881,1.952653169631958,120.51539945602417,0.6000000000000001,jina_v3,1024,True,OLD
0.9752145824935853,0.8246814443123334,0.9826040120077378,0.9036427281600357,0.9757300655050435,0.8081106639590944,0.9835245538256144,0.8958176088923544,0.9975660077444156,1.890618085861206,120.51539945602417,0.6000000000000001,jina_v3,1024,True,OLD
0.9755432432723228,0.8266944438720785,0.9828811891136274,0.9047878164928529,0.9759607764992708,0.8097035706969662,0.9837145790361809,0.8967090748665736,0.997554205896899,1.8784286975860596,120.51539945602417,0.6000000000000001,jina_v3,1024,True,OLD
0.9755784795481565,0.8260562553542995,0.9829675995451213,0.9045119274497104,0.975934111832582,0.8087337742928771,0.9837438803506964,0.8962388273217867,0.9977142672250418,1.910508394241333,120.51539945602417,0.6000000000000001,jina_v3,1024,True,OLD
0.975433655599139,0.826213391802679,0.9827820946632584,0.9044977432329687,0.975914484855823,0.8094828753951027,0.9836602177327213,0.8965715465639119,0.9975984530294839,2.2426204681396484,120.51539945602417,0.6000000000000001,jina_v3,1024,True,OLD
0.9720232558132916,0.8298453027206651,0.980479771340098,0.9051625370303815,0.973295181949809,0.8157703173960731,0.9821105456755013,0.8989404315357872,0.9972391703756105,2.3066580295562744,205.1607310771942,0.8,jina_v3,1024,True,OLD
0.9719647348089612,0.8283011008016516,0.9804648399870459,0.9043829703943488,0.9731435365476986,0.8135326932443406,0.9820089917658194,0.89777084250508,0.9976288659793815,1.8965163230895996,205.1607310771942,0.8,jina_v3,1024,True,OLD
0.9716809677529636,0.8292075877011507,0.9801305946402984,0.9046690911707245,0.9731467972136648,0.8153538089649642,0.9819529039363478,0.898653356450656,0.9969132164432002,1.8736398220062256,205.1607310771942,0.8,jina_v3,1024,True,OLD
0.9720520648608629,0.8278604631208788,0.9806099225607786,0.9042351928408288,0.9732734436585049,0.8139986391742027,0.9821735680066208,0.8980861035904117,0.9972739596840741,1.874922513961792,205.1607310771942,0.8,jina_v3,1024,True,OLD
0.9724416302163599,0.8283307917688487,0.9809117367185785,0.9046212642437136,0.9735590493812948,0.8143263341273181,0.9823655760631358,0.898345955095227,0.9973641285656734,1.8670945167541504,205.1607310771942,0.8,jina_v3,1024,True,OLD
0.9720139284541311,0.7847020724724771,0.9804089805822442,0.8825555265273607,0.9719681768055214,0.7554228458282815,0.9814377700761933,0.8684303079522373,0.9976941954854774,1.9942491054534912,37.7341833114624,0.2,jina_v3,1024,False,OLD
0.9718643820276492,0.784052599704653,0.9802624102074712,0.8821575049560622,0.9718194780153337,0.7546233068653273,0.981268709845839,0.8679460083555832,0.9974445762986137,1.9650776386260986,37.7341833114624,0.2,jina_v3,1024,False,OLD
0.9719704073364616,0.7841981666271104,0.9803507911360301,0.8822744788815702,0.9718532050795492,0.7554012640711147,0.9812763547024601,0.8683388093867874,0.9976850186996548,1.9706096649169922,37.7341833114624,0.2,jina_v3,1024,False,OLD
0.9718246748044866,0.7860002861763455,0.9801467422820649,0.8830735142292052,0.9717636045439692,0.7559353451528372,0.981129679550871,0.8685325123518541,0.9973893000266766,2.3216142654418945,37.7341833114624,0.2,jina_v3,1024,False,OLD
0.9719497055346283,0.7831871123086449,0.9803607221207293,0.8817739172146871,0.9718180215154422,0.7532374538247598,0.9812912231823188,0.8672643385035392,0.9974512431278741,1.9220366477966309,37.7341833114624,0.2,jina_v3,1024,False,OLD
0.974441696000189,0.8061548160596351,0.9819321513616606,0.8940434837106479,0.9746643666596772,0.7841476772105345,0.982607801836746,0.8833777395236402,0.997176315883001,1.892125129699707,64.9116575717926,0.4,jina_v3,1024,False,OLD
0.9742648217061561,0.80385582950558,0.9818564993846209,0.8928561644451005,0.9745282950071381,0.7839247554155456,0.9825658543499322,0.8832453048827389,0.9968160222309878,1.879960298538208,64.9116575717926,0.4,jina_v3,1024,False,OLD
0.9745468362029659,0.8018823148488834,0.9821866884831125,0.892034501665998,0.9746604970756081,0.7822794142355749,0.9827450275644964,0.8825122209000357,0.9970086472122155,1.9435181617736816,64.9116575717926,0.4,jina_v3,1024,False,OLD
0.9742937193685666,0.8042958993505605,0.9818557241756212,0.8930758117630908,0.9745330378702163,0.7841715574460477,0.9825385208033791,0.8833550391247134,0.9971532229107342,1.9510486125946045,64.9116575717926,0.4,jina_v3,1024,False,OLD
0.9743845496744816,0.8025609714835961,0.981997864746441,0.8922794181150185,0.974617880777715,0.7818006470057324,0.9826765350778764,0.8822385910418045,0.9970134032634033,1.9267027378082275,64.9116575717926,0.4,jina_v3,1024,False,OLD
0.9739889564878517,0.8189401792728026,0.9815603860114217,0.9002502826421122,0.9745097408912081,0.8006103672608391,0.9824818594456216,0.8915461133532303,0.9967685660150655,2.0313806533813477,115.80440402030945,0.6000000000000001,jina_v3,1024,False,OLD
0.9738278498486747,0.8168597525669711,0.9814681359864922,0.8991639442767316,0.9743107077715449,0.7996030467520246,0.9823322786434762,0.8909676626977504,0.9967123199053665,1.922300100326538,115.80440402030945,0.6000000000000001,jina_v3,1024,False,OLD
0.9742421221208392,0.8203706286253172,0.9817971031815498,0.9010838659034335,0.9746285858880639,0.802726157006703,0.9825721507045394,0.8926491538556212,0.9968759099796166,1.8734807968139648,115.80440402030945,0.6000000000000001,jina_v3,1024,False,OLD
0.9739360729718556,0.818046190544003,0.9815501823505435,0.8997981864472733,0.974381877334046,0.799729441802624,0.9824000014072721,0.8910647216049481,0.9967331817215334,1.8927106857299805,115.80440402030945,0.6000000000000001,jina_v3,1024,False,OLD
0.9740509842852013,0.819851791427186,0.9815929570355071,0.9007223742313466,0.9745703962071549,0.8023767233344441,0.9825008186917761,0.8924387710131101,0.9967055257528081,2.003854990005493,115.80440402030945,0.6000000000000001,jina_v3,1024,False,OLD
0.9723807840351629,0.8214748031676977,0.9810624856120265,0.9012686443898621,0.9732285328259768,0.8047465702541217,0.9823546629528064,0.893550616603464,0.9966742319293386,2.171630382537842,213.29431343078613,0.8,jina_v3,1024,False,OLD
0.9723704221621708,0.8205401962686827,0.9810680048307169,0.9008041005496998,0.9731502862656847,0.8039955747794634,0.9822719577493318,0.8931337662643977,0.9969268532155129,2.2371184825897217,213.29431343078613,0.8,jina_v3,1024,False,OLD
