micro_ap,CC_ap,CL_ap,macro_ap,micro_roc_auc,CC_roc_auc,CL_roc_auc,macro_roc_auc,mrr,test_time,train_time,cutoff,model,dataset
0.9738853312381819,0.795927904831752,0.9815590704078302,0.888743487619791,0.9734599556136925,0.775062124526314,0.9820002583780526,0.8785311914521833,0.9974257630532923,1.8017008304595947,37.138601541519165,0.2,- interleave,OLD
0.9775758742721051,0.8371295568059309,0.9840018379175284,0.9105656973617297,0.9777891297686575,0.8232178930840607,0.9845534602831784,0.9038856766836195,0.9974099939581336,2.7121143341064453,66.76232433319092,0.4,- interleave,OLD
0.9774724591745766,0.8348428788632173,0.9839779858120568,0.9094104323376371,0.9777224123768823,0.8221918960257562,0.984561678899627,0.9033767874626916,0.9971855910791766,1.7672972679138184,66.76232433319092,0.4,- interleave,OLD
0.9777148747752146,0.8345009484625295,0.9842304031662941,0.9093656758144117,0.9778585537928588,0.8224814485756413,0.9847034920657032,0.9035924703206722,0.997405658701568,1.766087293624878,66.76232433319092,0.4,- interleave,OLD
0.9775638707316643,0.8351673955526346,0.9840550970505735,0.9096112463016041,0.977730111834412,0.8221322903731535,0.9845609941227742,0.9033466422479639,0.9976118357668257,1.7643251419067383,66.76232433319092,0.4,- interleave,OLD
0.9775788071096273,0.8343477006478446,0.9840832887842902,0.9092154947160673,0.9777779715744505,0.8212957950355966,0.9846179125577862,0.9029568537966914,0.9977119932912616,1.7700080871582031,66.76232433319092,0.4,- interleave,OLD
0.9781688213520069,0.8546124406134039,0.9844122537624072,0.9195123471879055,0.9784867627756264,0.8421692560244503,0.9850532049854186,0.9136112305049344,0.9975206802532464,1.754300832748413,123.61585640907288,0.6000000000000001,- interleave,OLD
0.9779446051035687,0.852267334230288,0.9842563912546134,0.9182618627424507,0.9783423513063717,0.8414688680455601,0.9849506026538478,0.913209735349704,0.9974666611217389,1.7429239749908447,123.61585640907288,0.6000000000000001,- interleave,OLD
0.9781334848170553,0.8548734534428534,0.9843766582630349,0.9196250558529442,0.9784688279649278,0.8432988731931153,0.9850163063050977,0.9141575897491065,0.9974797897860421,1.7502756118774414,123.61585640907288,0.6000000000000001,- interleave,OLD
0.9781724108217521,0.8524282220456133,0.9845102257184228,0.918469223882018,0.9784356920977895,0.8406986740578986,0.9850886412439263,0.9128936576509123,0.9976622662266226,1.756427526473999,123.61585640907288,0.6000000000000001,- interleave,OLD
0.9780693091947733,0.8541577848980992,0.9843385012204728,0.919248143059286,0.9784257971235455,0.8436535274921351,0.9849834458306443,0.9143184866613897,0.9975106619906385,1.780991554260254,123.61585640907288,0.6000000000000001,- interleave,OLD
0.976261606349816,0.8526518985819098,0.983597381837581,0.9181246402097454,0.9769950544972836,0.8411762499000043,0.9846810512121652,0.9129286505560847,0.9971360077028127,1.8472483158111572,234.03741765022278,0.8,- interleave,OLD
0.9762867822432245,0.8535999510445574,0.983569614164061,0.9185847826043092,0.9769533763624552,0.8423921579710945,0.9845699335467377,0.9134810457589161,0.9972410407461952,1.8053827285766602,234.03741765022278,0.8,- interleave,OLD
0.9764237643851241,0.8538850252464938,0.9837056420343303,0.918795333640412,0.9771243487048616,0.8436254753056863,0.9847220581346287,0.9141737667201575,0.9975394135847945,1.8031976222991943,234.03741765022278,0.8,- interleave,OLD
0.9767603257917513,0.8517008468399996,0.9841207281698195,0.9179107875049095,0.9772767429078419,0.8414310937532082,0.9849570106565013,0.9131940522048547,0.9971904593500729,1.8195991516113281,234.03741765022278,0.8,- interleave,OLD
0.976721840207201,0.8529698517055019,0.9840270344366575,0.9184984430710796,0.97722119891698,0.8423881842283621,0.9848493057625645,0.9136187449954634,0.9974157159842387,1.8339695930480957,234.03741765022278,0.8,- interleave,OLD
0.937973597434726,0.8699474881626856,0.9901171255081576,0.9300323068354216,0.9089521920890388,0.8164489470312589,0.9887623408946666,0.9026056439629628,0.9936504086896218,1.0077650547027588,25.71963095664978,0.2,HGE,LiO
0.9379459796062188,0.8696194543996425,0.99032033599163,0.9299698951956364,0.9088159985808872,0.8157734677762549,0.989026809644432,0.9024001387103436,0.9937752835262482,0.960691213607788,25.71963095664978,0.2,HGE,LiO
0.9382416728229884,0.8706430613761269,0.9899220305359036,0.9302825459560152,0.9093205820999006,0.817543607506905,0.9882865391617388,0.902915073334322,0.9933764939269524,0.9357171058654784,25.71963095664978,0.2,HGE,LiO
0.938294010614493,0.8705293028742263,0.9900944448500564,0.9303118738621412,0.9092263775980146,0.816908803691421,0.9884589961233726,0.9026838999073968,0.993483359446861,0.9745254516601562,25.71963095664978,0.2,HGE,LiO
0.9375984505662028,0.8688583682554143,0.990399362787052,0.9296288655212332,0.908410141796386,0.8150056254208442,0.9891314750876384,0.9020685502542412,0.9933272486540689,0.9735918045043944,25.71963095664978,0.2,HGE,LiO
0.9446178668054724,0.8801424734679636,0.9900667140986428,0.9351045937833032,0.9254300580209306,0.8360854155447799,0.9891135111913754,0.9125994633680776,0.9941126337151756,0.9651174545288086,49.42302680015564,0.4,HGE,LiO
0.9448124890866354,0.8807490177218096,0.9899843596401962,0.9353666886810028,0.9257983916037572,0.8368059411527757,0.9891153517641074,0.9129606464584415,0.9944158120269152,0.9652869701385498,49.42302680015564,0.4,HGE,LiO
0.9444913560714157,0.8809054396611371,0.9892694345253324,0.9350874370932348,0.925469596036103,0.8368075153251999,0.9883739563142672,0.9125907358197336,0.9940114336544302,0.9813716411590576,49.42302680015564,0.4,HGE,LiO
0.9448510409008862,0.8811499054313977,0.9898497283142844,0.935499816872841,0.9258939578883232,0.8374175868760914,0.9889094758096764,0.913163531342884,0.9942184961330992,0.9161860942840576,49.42302680015564,0.4,HGE,LiO
0.9443410000584226,0.8801505529989776,0.9896428116752092,0.9348966823370934,0.9252844918327418,0.8362091252896592,0.9887893627394644,0.9124992440145618,0.9942515203746464,0.9762635231018066,49.42302680015564,0.4,HGE,LiO
0.9499487947299766,0.8817474966841412,0.9925402241604632,0.9371438604223022,0.9377171451996842,0.8467492810064101,0.9918435043515956,0.9192963926790028,0.9949297995121662,1.007028341293335,93.1909031867981,0.6000000000000001,HGE,LiO
0.9501056257289296,0.8827189596947178,0.9924075017994128,0.9375632307470654,0.9381901749174476,0.8480824154652793,0.9918577827278302,0.9199700990965548,0.9948800742121648,0.9699182510375975,93.1909031867981,0.6000000000000001,HGE,LiO
0.9501302465643704,0.8824856973053337,0.9926198016831824,0.9375527494942582,0.9380907255420888,0.8477255911395859,0.992100204295114,0.91991289771735,0.9948973343796071,0.9653434753417968,93.1909031867981,0.6000000000000001,HGE,LiO
0.9499900048171728,0.8816035632818477,0.9924693265306282,0.937036444906238,0.937803868480197,0.8462595997499534,0.9917870400013412,0.9190233198756472,0.9949910679519304,0.9687623977661132,93.1909031867981,0.6000000000000001,HGE,LiO
0.9499927182708487,0.8822384869075106,0.9922723853049484,0.9372554361062296,0.9378882005142484,0.8468712756042518,0.9918287908617456,0.9193500332329988,0.9950861697223834,0.9624900817871094,93.1909031867981,0.6000000000000001,HGE,LiO
0.9475232095601728,0.884721871653812,0.9909990296882272,0.9378604506710196,0.9304479405884122,0.8511170833959298,0.9908919937296,0.921004538562765,0.9964268872464104,0.940086841583252,119.75682044029236,0.8,HGE,LiO
0.9474377863215004,0.8845126370004588,0.9906981161600766,0.9376053765802675,0.9308622004301385,0.8518210880581217,0.9907212603144964,0.921271174186309,0.9964186950227722,0.9706485271453856,119.75682044029236,0.8,HGE,LiO
0.947533722827112,0.8849498590750919,0.9906655402891218,0.9378076996821068,0.931003450950262,0.8527418979815781,0.9906837353391242,0.9217128166603512,0.9963354551271874,0.8940296173095703,119.75682044029236,0.8,HGE,LiO
0.9474373578410707,0.8855455617797807,0.9906012518707784,0.9380734068252796,0.9306026992400692,0.8524698564351707,0.9907844343490784,0.9216271453921244,0.996360371534889,0.8933136463165283,119.75682044029236,0.8,HGE,LiO
0.9473810655825268,0.8844365456249657,0.9907610514449516,0.9375987985349586,0.9304528367412032,0.8518015987628599,0.9905506662329568,0.9211761324979084,0.9963673118155508,0.8902020454406738,119.75682044029236,0.8,HGE,LiO
0.9732803989617902,0.9453122725742464,0.991255988434348,0.9682841305042972,0.9716434212188172,0.9400944146688676,0.990882592335502,0.9654885035021848,0.9969474898119796,0.9114053249359132,26.705326318740845,0.2,+ edge drop,LiO
0.9733674780022156,0.9454005584620392,0.9914243021915192,0.9684124303267794,0.9717209599880132,0.9400809911232773,0.9910748901929216,0.9655779406580992,0.997218324954207,0.9735956192016602,26.705326318740845,0.2,+ edge drop,LiO
0.973531841048101,0.9460816119952578,0.9910955887942258,0.9685886003947416,0.9717919057226804,0.9407352288521692,0.9905137528302124,0.9656244908411908,0.9969026385003398,0.9473578929901124,26.705326318740845,0.2,+ edge drop,LiO
0.9736246715690968,0.9462762016139252,0.9911432559584862,0.9687097287862058,0.9720147390346916,0.940892247576065,0.9907153344823068,0.965803791029186,0.9971138705704442,0.9115188121795654,26.705326318740845,0.2,+ edge drop,LiO
0.973261381691414,0.9458047802983413,0.9912765523284158,0.9685406663133784,0.9717307450736208,0.9404587317491608,0.9910780022248552,0.965768366987008,0.997000496509828,0.9113168716430664,26.705326318740845,0.2,+ edge drop,LiO
0.973150748781588,0.9378320483790562,0.9930053488765878,0.965418698627822,0.9708839146068984,0.932590080473847,0.9923744291589324,0.9624822548163896,0.9966147508495612,0.8693525791168213,53.99220633506775,0.4,+ edge drop,LiO
0.9731143097577668,0.9375500426404728,0.99316018467802,0.9653551136592464,0.9705939643403124,0.9319027350301304,0.9923158635808392,0.9621092993054848,0.9966984259030583,0.8523621559143066,53.99220633506775,0.4,+ edge drop,LiO
0.9730482675962088,0.938199062580096,0.9927380710568332,0.9654685668184646,0.9706881897212284,0.9324786077589088,0.992106765693128,0.9622926867260184,0.9967413000086784,0.861952543258667,53.99220633506775,0.4,+ edge drop,LiO
0.9731745566310168,0.9382280621666714,0.992977300636419,0.9656026814015451,0.9707385166233284,0.9327171195279946,0.9922266745556726,0.9624718970418336,0.99674617101016,0.854752779006958,53.99220633506775,0.4,+ edge drop,LiO
0.9729089751693032,0.9376183496348022,0.9930207415571136,0.9653195455959578,0.9703352209214862,0.9319079221667466,0.9922113627301086,0.9620596424484276,0.9967614122952506,0.8922162055969238,53.99220633506775,0.4,+ edge drop,LiO
0.9744499791597656,0.936876489757458,0.993951785934283,0.9654141378458704,0.973166810899134,0.93348190605418,0.99325449752743,0.963368201790805,0.9969041882324944,1.2538156509399414,87.29537558555603,0.6000000000000001,+ edge drop,LiO
0.974357682525536,0.9365424344397448,0.9941081748476728,0.9653253046437088,0.973052781933012,0.9328296134356444,0.9935512153507484,0.9631904143931964,0.9969821575640808,0.8977293968200684,87.29537558555603,0.6000000000000001,+ edge drop,LiO
0.9745206911832732,0.9366630960130656,0.9942293970635184,0.965446246538292,0.9731954879007612,0.9330454415047932,0.9936330558493092,0.9633392486770512,0.9968735987403948,1.0325288772583008,87.29537558555603,0.6000000000000001,+ edge drop,LiO
0.974353777385676,0.9360090738693632,0.9942196787916618,0.9651143763305126,0.9729177189099526,0.931983937002782,0.9935796361767782,0.9627817865897802,0.9969205984026348,1.0324320793151855,87.29537558555603,0.6000000000000001,+ edge drop,LiO
0.9748385660613256,0.93737203213996,0.9943212517976062,0.9658466419687832,0.9733531422157436,0.9335434624864865,0.9935024614614962,0.9635229619739912,0.9969973680688764,1.025829553604126,87.29537558555603,0.6000000000000001,+ edge drop,LiO
0.9796265391094516,0.9466970922662028,0.9951087832834212,0.970902937774812,0.9792858520862322,0.946799916777064,0.9947024061968016,0.9707511614869327,0.9981743465373214,0.8837378025054932,113.54288625717165,0.8,+ edge drop,LiO
0.9795044918589728,0.946429449107123,0.994995888523132,0.9707126688151276,0.9792328125139208,0.9465284508923144,0.994668195844878,0.970598323368596,0.9980389752172636,0.9105205535888672,113.54288625717165,0.8,+ edge drop,LiO
0.979644017185973,0.9467261826424472,0.9950999882602026,0.970913085451325,0.9794439788557584,0.9471504631826227,0.9948447381797972,0.97099760068121,0.9981656827509228,0.8990540504455566,113.54288625717165,0.8,+ edge drop,LiO
0.9793639626352804,0.9464051270360893,0.994990825877819,0.970697976456954,0.979092440832434,0.94638900722465,0.9947402165485972,0.9705646118866238,0.998112998913472,0.8957188129425049,113.54288625717165,0.8,+ edge drop,LiO
0.9795578096481298,0.9463997206397372,0.9950365007246388,0.970718110682188,0.9792695601870894,0.9467146687561728,0.994647786861315,0.970681227808744,0.998253723307085,0.9065113067626952,113.54288625717165,0.8,+ edge drop,LiO
0.9326888480980692,0.8660884333435033,0.9802726709600648,0.923180552151784,0.9080723426492956,0.8154154367396349,0.9754813669032868,0.8954484018214608,0.9909712319907742,0.9012846946716307,25.257633686065677,0.2,+ interleave,LiO
0.9297235649455464,0.8677703128600553,0.9752944358019408,0.921532374330998,0.9037738014753224,0.816680431032685,0.9678880106702132,0.8922842208514491,0.9852650142250284,0.9096353054046632,25.257633686065677,0.2,+ interleave,LiO
0.9268246341430316,0.8683363565176885,0.971133282499839,0.9197348195087638,0.9003073531493178,0.817774235873003,0.9620190932076376,0.8898966645403203,0.9886373945563532,0.8800051212310791,25.257633686065677,0.2,+ interleave,LiO
0.9254479172204932,0.8674507481807457,0.9693281309763514,0.9183894395785486,0.8984684521698834,0.8166856675166794,0.9591493391229796,0.8879175033198294,0.983474229456059,0.8740572929382324,25.257633686065677,0.2,+ interleave,LiO
0.931650952964976,0.8659566647451775,0.9799159009252872,0.9229362828352324,0.9073699667962856,0.8147057542673936,0.9759582899859358,0.8953320221266647,0.990685183562604,0.9311120510101318,25.257633686065677,0.2,+ interleave,LiO
0.9479382209131316,0.877136546359733,0.989415179530918,0.9332758629453256,0.9324555892283274,0.8295655850985422,0.9880795767286534,0.9088225809135978,0.9940267571132468,0.9539921283721924,48.36400365829468,0.4,+ interleave,LiO
0.9480081150427992,0.8769158489743911,0.9895796914432624,0.9332477702088268,0.9324187306488776,0.8287876972633041,0.9882573795872548,0.9085225384252796,0.9943722134844604,0.9759628772735596,48.36400365829468,0.4,+ interleave,LiO
0.9479862389332336,0.8777464466211135,0.9892852282396948,0.933515837430404,0.9325040670095686,0.8300321908930194,0.9880421648050156,0.9090371778490176,0.9943309034105702,0.9343979358673096,48.36400365829468,0.4,+ interleave,LiO
0.9480733838813752,0.8773746679697585,0.9896329033416282,0.9335037856556934,0.9323889496873858,0.8293374828124089,0.9883433449191704,0.9088404138657896,0.9942528324776329,0.8800795078277588,48.36400365829468,0.4,+ interleave,LiO
0.9479082935388152,0.876872210843924,0.9896446469751046,0.9332584289095144,0.9322704836486628,0.8290877096611884,0.98822427299943,0.9086559913303092,0.9943065434570848,0.8743598461151123,48.36400365829468,0.4,+ interleave,LiO
0.946821130082046,0.8753634937147574,0.9909868298635665,0.933175161789162,0.9319092020651268,0.8346614546010894,0.9901011157192788,0.912381285160184,0.9948487417454936,0.9935462474822998,83.35390567779541,0.6000000000000001,+ interleave,LiO
0.9465038982683812,0.8749743440704699,0.9909723554183988,0.9329733497444344,0.9316759722863236,0.833805955505466,0.9903297554446264,0.9120678554750464,0.9946770016620432,0.8776164054870605,83.35390567779541,0.6000000000000001,+ interleave,LiO
0.9466995210864526,0.8749764624732281,0.9912300485073884,0.9331032554903084,0.9313989839258072,0.8333513064116296,0.990312660867226,0.911831983639428,0.9945393125505304,0.8760061264038086,83.35390567779541,0.6000000000000001,+ interleave,LiO
0.9466357253736764,0.8742692736235605,0.9911204938864328,0.9326948837549968,0.9317859154082864,0.8332386715888521,0.9903344282128196,0.911786549900836,0.9946043593150412,0.874997615814209,83.35390567779541,0.6000000000000001,+ interleave,LiO
0.9468140941462124,0.8759098261165799,0.9907803135887574,0.9333450698526686,0.9320608990088236,0.8349422318985225,0.9901145515518268,0.9125283917251744,0.9947472900031228,0.8758563995361328,83.35390567779541,0.6000000000000001,+ interleave,LiO
0.9508597184372274,0.8900092853339261,0.992509229503436,0.9412592574186812,0.9353251705521752,0.8568677104304245,0.9923001167155218,0.9245839135729732,0.996365775493706,0.9160604476928712,105.661714553833,0.8,+ interleave,LiO
0.9506661878427708,0.8899813299697079,0.992183203744466,0.9410822668570872,0.9353654203162732,0.8570334201603387,0.9921268427908844,0.9245801314756116,0.9964085953243204,0.9386758804321288,105.661714553833,0.8,+ interleave,LiO
0.951034962071504,0.8902183721245014,0.9922535024762018,0.9412359373003516,0.935908689139522,0.8577734272872574,0.992156491747128,0.9249649595171928,0.9964949505155332,0.9640903472900392,105.661714553833,0.8,+ interleave,LiO
0.9510074295709215,0.8904471880774527,0.9925674970626208,0.9415073425700368,0.935428490398537,0.8571394689556762,0.9925006568131576,0.9248200628844168,0.9964572456034076,0.9175138473510742,105.661714553833,0.8,+ interleave,LiO
0.9507204265759488,0.8898842351676501,0.992298546936328,0.9410913910519892,0.9352762364677882,0.8570606659592532,0.9921004339039324,0.9245805499315928,0.9964016845020048,0.9007883071899414,105.661714553833,0.8,+ interleave,LiO
0.9526925055526247,0.8873234214694035,0.9902236330711116,0.9387735272702576,0.9390395301035604,0.8439481275154237,0.9892660893990683,0.916607108457246,0.9942597419294512,0.8754346370697021,25.351961612701416,0.2,+ cat all,LiO
0.9526074670503952,0.8870613409383801,0.9901150135872028,0.9385881772627912,0.93903291233653,0.8432691436984915,0.9892821955632358,0.9162756696308636,0.994648417709186,0.9309656620025636,25.351961612701416,0.2,+ cat all,LiO
0.9526250510830824,0.8876005540843045,0.989878323666888,0.9387394388755964,0.9390004132407443,0.8442901474724602,0.9887827277621192,0.9165364376172898,0.9944846134527892,0.9371564388275146,25.351961612701416,0.2,+ cat all,LiO
0.952820535136552,0.8875881957216625,0.9901898679995362,0.9388890318605994,0.9390129370670132,0.8435971631223963,0.9891187424938684,0.9163579528081324,0.9945873867764212,0.931382179260254,25.351961612701416,0.2,+ cat all,LiO
0.9523878649357744,0.8865386843900059,0.990482028043461,0.9385103562167334,0.9385023009433846,0.8421858792796368,0.9896907176371174,0.915938298458377,0.994405307787416,0.9360082149505616,25.351961612701416,0.2,+ cat all,LiO
0.9283268183396192,0.8877366747625443,0.9582965533052252,0.9230166140338848,0.9127060620152722,0.8511830954341186,0.947137143149926,0.8991601192920223,0.974769884432464,0.9258344173431396,49.97507953643799,0.4,+ cat all,LiO
0.9402181115838542,0.8873423493960684,0.9760379949290052,0.9316901721625368,0.9301828944032252,0.8508084577946162,0.9744083213484483,0.9126083895715322,0.9910712351439996,0.8914618492126465,49.97507953643799,0.4,+ cat all,LiO
0.9388113793023752,0.887664346657054,0.9742857528395376,0.9309750497482958,0.9276911663273372,0.8508419811859569,0.9719086653341088,0.9113753232600328,0.9905352958678916,0.9559409618377686,49.97507953643799,0.4,+ cat all,LiO
0.9387496807904754,0.8881186806820383,0.9736502539572977,0.930884467319668,0.9275407349828144,0.8516810928745073,0.9706431000984924,0.9111620964865,0.9900245878555493,0.9243478775024414,49.97507953643799,0.4,+ cat all,LiO
0.9449983032510312,0.886129891983352,0.9818487231014178,0.9339893075423849,0.9355893482936462,0.8488588966126827,0.9811215779954914,0.914990237304087,0.993246284432014,0.9330682754516602,49.97507953643799,0.4,+ cat all,LiO
0.955848266516993,0.8933234523642726,0.9915460475996248,0.9424347499819486,0.9482906969442344,0.8657516872881598,0.991275647904734,0.9285136675964468,0.9954652269617468,0.8813974857330322,85.04458355903625,0.6000000000000001,+ cat all,LiO
0.955207660179948,0.8923217000051307,0.9912589988141554,0.941790349409643,0.9475526976137902,0.8641862872092412,0.9910218236505712,0.9276040554299064,0.9951286373921084,0.8783972263336182,85.04458355903625,0.6000000000000001,+ cat all,LiO
0.9557329496001136,0.8935907424541998,0.9914246856854548,0.9425077140698273,0.948140224396666,0.865786894604331,0.9911836507349332,0.928485272669632,0.9953351643125504,0.902235746383667,85.04458355903625,0.6000000000000001,+ cat all,LiO
0.955450769944903,0.8924925015873765,0.99138409984842,0.9419383007178984,0.9476782811153432,0.8645218600626506,0.9910462677784344,0.9277840639205426,0.9950353566428578,0.9083294868469238,85.04458355903625,0.6000000000000001,+ cat all,LiO
0.9555543697723942,0.8929801967809543,0.991431277291547,0.9422057370362508,0.94762301651391,0.8643623815905372,0.991136148239704,0.9277492649151208,0.995333154897325,0.879016637802124,85.04458355903625,0.6000000000000001,+ cat all,LiO
0.9557654248467036,0.8989580095224898,0.9889188104173752,0.9439384099699326,0.9481896706169796,0.8737556183323838,0.988696691458609,0.9312261548954964,0.996640537783424,0.9595413208007812,109.50072264671326,0.8,+ cat all,LiO
0.9542672867800652,0.8983793025446493,0.9876000003930998,0.9429896514688744,0.946575854723405,0.8732391322695493,0.9873190739630736,0.9302791031163116,0.996527627484646,0.9754037857055664,109.50072264671326,0.8,+ cat all,LiO
0.9553497779598752,0.8985200021263249,0.988567730860534,0.9435438664934296,0.9477632626978448,0.8734752539276959,0.9884280732360796,0.9309516635818876,0.9967547620078616,0.9745543003082277,109.50072264671326,0.8,+ cat all,LiO
0.9558307645682288,0.8996152671731921,0.9887449465321024,0.9441801068526472,0.948037848392222,0.8742084813518517,0.9886606062633986,0.9314345438076252,0.996743300545187,0.976869821548462,109.50072264671326,0.8,+ cat all,LiO
0.9549550471990312,0.8984753186104001,0.9882214113608916,0.943348364985646,0.9470759342312712,0.8731401772423841,0.9878393944805812,0.9304897858614828,0.9967057505744804,0.9755756855010986,109.50072264671326,0.8,+ cat all,LiO
0.975862010683422,0.9489922191006502,0.9917497051964284,0.9703709621485394,0.9742665589842534,0.9451763714708248,0.9908577094973116,0.9680170404840682,0.9970833625532778,1.004127025604248,27.533450841903687,0.2,- res,LiO
0.9758161293597024,0.949112481052562,0.9917062016528868,0.9704093413527244,0.9742881171056113,0.94524586673191,0.9908728980552338,0.968059382393572,0.9971661989945048,1.009948492050171,27.533450841903687,0.2,- res,LiO
0.9754500602304926,0.9493666181693352,0.9908292807549306,0.9700979494621328,0.973952356456863,0.9454353130846512,0.9899747615307848,0.967705037307718,0.9969391410321554,0.9882831573486328,27.533450841903687,0.2,- res,LiO
0.9761972371845355,0.949827670592696,0.9917567904558616,0.9707922305242788,0.9746535249027846,0.9459248299442335,0.9908802504182294,0.9684025401812316,0.9971328710849195,0.9420888423919678,27.533450841903687,0.2,- res,LiO
