micro_ap,CC_ap,CL_ap,macro_ap,micro_roc_auc,CC_roc_auc,CL_roc_auc,macro_roc_auc,mrr,test_time,train_time,cutoff,model,noise_ratio,dataset,random_state
0.9145155788203452,0.8733528930687133,0.9610830678623257,0.9172179804655195,0.8777296242382873,0.8199170317586448,0.9466385451828004,0.8832777884707226,0.9904162215905222,0.3319129943847656,10.027358055114746,0.2,RGCN,0.0,LiO,1
0.9137171125349931,0.8734986846301853,0.9598662726926005,0.916682478661393,0.8771481886340647,0.8204340927676435,0.9454081272136194,0.8829211099906314,0.9912110231158129,0.3446338176727295,10.027358055114746,0.2,RGCN,0.0,LiO,1
0.9106213037887387,0.8556043463092722,0.9662243577487268,0.9109143520289995,0.8801177779270554,0.8061603252538536,0.9664258790265758,0.8862931021402147,0.9935582935101807,0.29514312744140625,45.1501727104187,0.4,RGCN,0.0,LiO,1
0.9095454105111511,0.8555443075851497,0.9649831316053461,0.9102637195952479,0.877857875922501,0.8061954103046256,0.9630842436932643,0.884639826998945,0.9928820415133429,0.2943716049194336,45.1501727104187,0.4,RGCN,0.0,LiO,1
0.9106167240464499,0.8557134206094685,0.966504624052273,0.9111090223308708,0.8793575691408113,0.8054771179543911,0.9660171859985941,0.8857471519764926,0.9930086650444861,0.29304957389831543,45.1501727104187,0.4,RGCN,0.0,LiO,1
0.9111585156447327,0.8579568634208142,0.9658849052243382,0.9119208843225762,0.8798320698868558,0.8083750594790357,0.9646088025982307,0.8864919310386332,0.9933329433329433,0.29414892196655273,45.1501727104187,0.4,RGCN,0.0,LiO,1
0.9072634311699277,0.8579414418456562,0.9594008447830595,0.9086711433143579,0.8741797694026645,0.8086893518831683,0.9532102657541422,0.8809498088186553,0.9924501239177524,0.29994893074035645,45.1501727104187,0.4,RGCN,0.0,LiO,1
0.8864660257055293,0.8637308487252564,0.9091855492498302,0.8864581989875433,0.8357324767654012,0.8229894357389962,0.852393500807592,0.8376914682732941,0.9788851747856963,0.33563852310180664,94.63160681724548,0.6000000000000001,RGCN,0.0,LiO,1
0.8954420486190049,0.8635979792579236,0.9259350769404828,0.8947665280992032,0.85170107739314,0.822971437437851,0.8843087555546079,0.8536400964962294,0.9833287308402667,0.35344386100769043,94.63160681724548,0.6000000000000001,RGCN,0.0,LiO,1
0.8898320779816917,0.8657204242709973,0.913467154042084,0.8895937891565406,0.8420261426910705,0.8272494160003895,0.8607327478067551,0.8439910819035723,0.9811470118163125,0.36192917823791504,94.63160681724548,0.6000000000000001,RGCN,0.0,LiO,1
0.8899072919801556,0.8658483802366668,0.9136094177221996,0.8897288989794332,0.8411483105354178,0.8260621002730837,0.8600835722619272,0.8430728362675055,0.9768118630935407,0.364607572555542,94.63160681724548,0.6000000000000001,RGCN,0.0,LiO,1
0.869290976311981,0.864251279479863,0.8767188781176221,0.8704850787987426,0.8042860419076434,0.8231780465326111,0.7888087232181549,0.805993384875383,0.9346610353429488,0.3603658676147461,94.63160681724548,0.6000000000000001,RGCN,0.0,LiO,1
0.9190612960084725,0.866451551335287,0.9641527272176914,0.9153021392764892,0.9074158672236685,0.840309633047186,0.9741999237972303,0.9072547784222081,0.9965439786381448,0.36110377311706543,166.09647965431213,0.8,RGCN,0.0,LiO,1
0.9184247875471435,0.8663222555983633,0.9631762457605924,0.9147492506794779,0.9069175497491907,0.8406371604195696,0.9728043405428775,0.9067207504812236,0.9967499711749106,0.3798494338989258,166.09647965431213,0.8,RGCN,0.0,LiO,1
0.9184911497314752,0.8651622163318079,0.9641835300342848,0.9146728731830464,0.906837534936396,0.8402902866054629,0.9732442393351454,0.9067672629703041,0.9963932346063163,0.41411590576171875,166.09647965431213,0.8,RGCN,0.0,LiO,1
0.9180530506804996,0.8658625780032588,0.9630392401683678,0.9144509090858133,0.9068601771345332,0.8400636260116219,0.9735157885944912,0.9067897073030565,0.996999511581914,0.4953911304473877,166.09647965431213,0.8,RGCN,0.0,LiO,1
0.9179799740952673,0.8673672419871582,0.9616872270339676,0.9145272345105628,0.9060643876749054,0.8416483931974341,0.9705986142820247,0.9061235037397294,0.9967742478454907,0.40671396255493164,166.09647965431213,0.8,RGCN,0.0,LiO,1
0.9153365003428681,0.8739575551234493,0.9620746022161295,0.9180160786697894,0.8797416993510067,0.8219793366361612,0.9488867227930927,0.8854330297146269,0.9914047848701344,0.282543420791626,10.525095701217651,0.2,RGCN,0.0,LiO,2
0.9143077644758754,0.8751358119976608,0.9591063140051087,0.9171210630013847,0.8781707026989705,0.8229680729730475,0.9440051614042619,0.8834866171886547,0.9912846063483531,0.2856104373931885,10.525095701217651,0.2,RGCN,0.0,LiO,2
0.9159829347098355,0.8743495847803338,0.9631484784909161,0.9187490316356249,0.8811451312436162,0.82197957269407,0.9515467271226813,0.8867631499083757,0.9919693553199542,0.27874135971069336,10.525095701217651,0.2,RGCN,0.0,LiO,2
0.9150882203887928,0.8723795189476352,0.9628846343951567,0.9176320766713959,0.8789482148039603,0.8184739582576699,0.9504288774512188,0.8844514178544444,0.9919199760400311,0.3764019012451172,10.525095701217651,0.2,RGCN,0.0,LiO,2
0.9130541401326984,0.8733705312709764,0.9590513917513399,0.9162109615111582,0.8762499867191413,0.8201013216121185,0.9441111786876734,0.882106250149896,0.9913317867926371,0.3541226387023926,10.525095701217651,0.2,RGCN,0.0,LiO,2
0.9091337080709581,0.8522779684708858,0.9660511429850638,0.9091645557279748,0.8772806574199907,0.8016981172753175,0.9653694694133765,0.883533793344347,0.9931567537099063,1.832275390625,34.127305030822754,0.4,RGCN,0.0,LiO,2
0.9109024124937701,0.8585943628722721,0.9648643639465112,0.9117293634093917,0.8802446494502801,0.8102499727226234,0.9635724527791538,0.8869112127508887,0.9934829170964842,0.3302481174468994,34.127305030822754,0.4,RGCN,0.0,LiO,2
0.9101717426665422,0.8552162673441852,0.9664161574580452,0.9108162124011152,0.8788323173317811,0.8051378497654051,0.9657305777824207,0.8854342137739128,0.9928952605802813,0.351104736328125,34.127305030822754,0.4,RGCN,0.0,LiO,2
0.908792745851472,0.8566414172468155,0.9627200744716856,0.9096807458592506,0.8762392178885821,0.8068731580932014,0.9588037274396125,0.8828384427664069,0.9926252229641718,0.4471728801727295,34.127305030822754,0.4,RGCN,0.0,LiO,2
0.9077037174755932,0.8585544715958148,0.959288053824806,0.9089212627103104,0.8749891058480481,0.8096521546148195,0.9534974376202079,0.8815747961175138,0.9923282039505564,0.49495410919189453,34.127305030822754,0.4,RGCN,0.0,LiO,2
0.8865193469249384,0.8644713017261558,0.9086692731758029,0.8865702874509793,0.8360991791312209,0.8243317361212703,0.8518729206611404,0.8381023283912054,0.978748974148108,0.41680335998535156,104.33678603172302,0.6000000000000001,RGCN,0.0,LiO,2
0.8965411746895957,0.8657810137634024,0.9260801985173555,0.8959306061403789,0.8535392878089312,0.8261448036434897,0.8848464101153395,0.8554956068794146,0.9834058723364502,0.39261317253112793,104.33678603172302,0.6000000000000001,RGCN,0.0,LiO,2
0.8882135425582154,0.8640538043027228,0.9118361878202577,0.8879449960614902,0.8393171773720596,0.8248288118916813,0.8575460751038252,0.8411874434977533,0.980541713837459,0.3892979621887207,104.33678603172302,0.6000000000000001,RGCN,0.0,LiO,2
0.8890258524424324,0.8643953289834958,0.9134225527275468,0.8889089408555213,0.8400239561477525,0.8235226163808926,0.8604621363580024,0.8419923763694475,0.9767272511285341,0.3848609924316406,104.33678603172302,0.6000000000000001,RGCN,0.0,LiO,2
0.8693509936877136,0.8657715567117666,0.8755575903277439,0.8706645735197553,0.8043387258219721,0.8253325913374274,0.7869448230550549,0.8061387071962411,0.9344104187165052,0.40024471282958984,104.33678603172302,0.6000000000000001,RGCN,0.0,LiO,2
0.9187221954494897,0.8654943690747987,0.9644396851235375,0.9149670270991681,0.9070993627724075,0.8391609487432858,0.9748432194011486,0.9070020840722173,0.9966985125748042,0.552487850189209,168.65709114074707,0.8,RGCN,0.0,LiO,2
0.9176632661687854,0.8651317266623261,0.9626735977640986,0.9139026622132123,0.9058881609632639,0.8389831510555099,0.9722104056903964,0.9055967783729532,0.9965786259688804,0.54245924949646,168.65709114074707,0.8,RGCN,0.0,LiO,2
0.9188121833496707,0.866127152991222,0.9640789294071452,0.9151030411991836,0.9072272347479006,0.8418013842776725,0.9728799092494274,0.9073406467635499,0.9966556100374965,0.6092278957366943,168.65709114074707,0.8,RGCN,0.0,LiO,2
0.9186679205739086,0.8666151350511428,0.9635483562998894,0.9150817456755161,0.9074895346515595,0.8410529258054908,0.9738665871874856,0.9074597564964882,0.9966526875057046,0.49499082565307617,168.65709114074707,0.8,RGCN,0.0,LiO,2
0.9170193675859186,0.8658078657949987,0.9610072058306476,0.9134075358128231,0.9046706757590398,0.8392290774509699,0.9697882042339869,0.9045086408424784,0.996403701138812,0.7639491558074951,168.65709114074707,0.8,RGCN,0.0,LiO,2
0.9127281712655511,0.870160557164864,0.9522866899417861,0.9112236235533251,0.876868972573793,0.8196784931300561,0.9344325936384491,0.8770555433842526,0.9883874530907425,0.6556410789489746,14.486225366592407,0.2,RGCN,0.25,LiO,0
0.9093213852473581,0.8723667430193925,0.9444325252150271,0.9083996341172098,0.8696319751436994,0.8223120155799202,0.9180201808106889,0.8701660981953045,0.9847345783899388,0.4015374183654785,14.486225366592407,0.2,RGCN,0.25,LiO,0
0.9124410977944254,0.8713213282042934,0.9507871855406209,0.9110542568724571,0.8753935941894508,0.8208684906613409,0.9303246455157324,0.8755965680885367,0.9868919018868216,0.35444068908691406,14.486225366592407,0.2,RGCN,0.25,LiO,0
0.9159353703140094,0.8704340959000603,0.9581170110348136,0.9142755534674369,0.8813889600542819,0.8191092421336215,0.944157713130641,0.8816334776321313,0.9902392514116866,0.40503644943237305,14.486225366592407,0.2,RGCN,0.25,LiO,0
0.9121906442884505,0.8715894084683001,0.9502218833012924,0.9109056458847963,0.8753593249450903,0.8211256500876847,0.9302121572948795,0.8756689036912821,0.9836295402816964,0.31014513969421387,14.486225366592407,0.2,RGCN,0.25,LiO,0
0.9111444042189315,0.8635949268233116,0.9629291842972513,0.9132620555602815,0.8723648834163283,0.8094780474774639,0.9528470850445705,0.8811625662610172,0.9879484694972459,0.39926767349243164,49.82343888282776,0.4,RGCN,0.25,LiO,0
0.9115655837015408,0.8624282549252784,0.9650589349829789,0.9137435949541286,0.8733385897581539,0.8075044789946596,0.9574353573788011,0.8824699181867304,0.9903502156340073,0.41680908203125,49.82343888282776,0.4,RGCN,0.25,LiO,0
0.9094120676429697,0.8642440173736289,0.9597350494105416,0.9119895333920852,0.8693749033914014,0.8092347410111784,0.9475298403867425,0.8783822906989605,0.9838316923592172,0.3579273223876953,49.82343888282776,0.4,RGCN,0.25,LiO,0
0.9143215168354303,0.8611201937010576,0.9708787472743438,0.9159994704877007,0.8779585117329322,0.8053306524516901,0.9682666025803932,0.8867986275160417,0.9925506963637349,0.4140622615814209,49.82343888282776,0.4,RGCN,0.25,LiO,0
0.9142776741139783,0.8634260076899523,0.9692969364357731,0.9163614720628627,0.8781878302192156,0.8089264113054621,0.9654597297508396,0.8871930705281508,0.9921521203925241,0.3409245014190674,49.82343888282776,0.4,RGCN,0.25,LiO,0
0.910587924360659,0.8700158191475105,0.9545888713295356,0.912302345238523,0.8709176175505549,0.8233173922603245,0.9334400843549254,0.8783787383076249,0.9883915124185685,0.5328645706176758,127.19656014442444,0.6000000000000001,RGCN,0.25,LiO,0
0.9032004348081165,0.8682879069908709,0.942138045573535,0.905212976282203,0.8576495285356687,0.8213980789967179,0.9088900202260958,0.8651440496114069,0.9820988947632759,0.47143101692199707,127.19656014442444,0.6000000000000001,RGCN,0.25,LiO,0
0.9090121349350753,0.8686774048976923,0.9528971709546307,0.9107872879261615,0.8681903518286884,0.8219219790596074,0.9296734645274461,0.8757977217935268,0.9873038133228859,0.4820542335510254,127.19656014442444,0.6000000000000001,RGCN,0.25,LiO,0
0.9049981350226275,0.8697156975131457,0.9444104342479319,0.9070630658805388,0.8602396316325391,0.8232292755223964,0.9122997096583931,0.8677644925903948,0.9861574057552075,0.452669620513916,127.19656014442444,0.6000000000000001,RGCN,0.25,LiO,0
0.9007921338941963,0.8682751026499282,0.937871335514801,0.9030732190823646,0.8531720174339628,0.8210029863062023,0.9003647836464654,0.8606838849763339,0.9618831507098942,0.40643763542175293,127.19656014442444,0.6000000000000001,RGCN,0.25,LiO,0
0.9276594880006495,0.8801621477756776,0.9715676189828049,0.9258648833792412,0.9005740264811585,0.8396108844832479,0.9683936476753978,0.9040022660793229,0.996199514132658,0.7470703125,201.57070302963257,0.8,RGCN,0.25,LiO,0
0.9285568418633298,0.8815203588183746,0.9718765355006452,0.9266984471595099,0.9017297725313589,0.8412394985232856,0.9685629022113404,0.904901200367313,0.9964198242328195,0.37910008430480957,201.57070302963257,0.8,RGCN,0.25,LiO,0
0.9280168242718414,0.8793718891766473,0.9725819342430557,0.9259769117098515,0.901814109406086,0.8403897851256925,0.9701580303896876,0.9052739077576901,0.9960851403767119,0.4056074619293213,201.57070302963257,0.8,RGCN,0.25,LiO,0
0.9260283807843848,0.8796784129652442,0.9691876223821085,0.9244330176736764,0.8975000827929175,0.8391471837710811,0.9633620760021504,0.9012546298866158,0.9959920875275208,0.39064764976501465,201.57070302963257,0.8,RGCN,0.25,LiO,0
0.9287568280865839,0.8802325226796162,0.973648033062393,0.9269402778710045,0.9019090502807805,0.8388061808189038,0.9718611865581602,0.905333683688532,0.9960508306078637,0.5885233879089355,201.57070302963257,0.8,RGCN,0.25,LiO,0
0.9225287474898484,0.8778216342081276,0.9677646503735013,0.9227931422908144,0.8934665615816884,0.828702817903579,0.962919779606255,0.8958112987549169,0.9916714442602949,0.41655397415161133,15.820893287658691,0.2,RGCN,0.25,LiO,1
0.9211297055626501,0.8765314287539339,0.9661794614607702,0.921355445107352,0.8914840463536607,0.8273765422403228,0.9600916667175787,0.8937341044789507,0.9919335217474238,0.4295158386230469,15.820893287658691,0.2,RGCN,0.25,LiO,1
0.9208648884121851,0.8777238774569434,0.9648250341888578,0.9212744558229006,0.8903008071676883,0.8283626244555797,0.9569174720769674,0.8926400482662735,0.9918777284322866,0.41942572593688965,15.820893287658691,0.2,RGCN,0.25,LiO,1
0.9182084612043115,0.8757621189725011,0.9613133299803944,0.9185377244764478,0.885463415113914,0.825080017663754,0.9501199070530095,0.8875999623583818,0.9895401755399771,0.354917049407959,15.820893287658691,0.2,RGCN,0.25,LiO,1
0.9218722911731642,0.876065221589412,0.9680299681839797,0.9220475948866959,0.8926674410984444,0.8257448737863476,0.963832772572643,0.8947888231794954,0.9926272510816185,0.33260130882263184,15.820893287658691,0.2,RGCN,0.25,LiO,1
0.921701309025809,0.8742775639367776,0.9712664141802326,0.9227719890585051,0.8905399071356591,0.8274051181797333,0.9671034948434905,0.8972543065116119,0.9932181441869032,0.40234947204589844,38.53082633018494,0.4,RGCN,0.25,LiO,1
0.9196990697320827,0.8741286164495725,0.967853734260373,0.9209911753549728,0.8863008592868895,0.8269927410015634,0.9594278343561355,0.8932102876788495,0.9927460005807881,0.3074319362640381,38.53082633018494,0.4,RGCN,0.25,LiO,1
0.9195239140987458,0.8741098163788613,0.9677108837302496,0.9209103500545555,0.8856295413959756,0.8263973073501847,0.9588563939769984,0.8926268506635915,0.9866250131569987,0.6781430244445801,38.53082633018494,0.4,RGCN,0.25,LiO,1
0.922777560733909,0.874179877563394,0.9732355644501605,0.9237077210067772,0.8917932168606997,0.8270663079879548,0.9699952050675038,0.8985307565277293,0.9919688086354754,0.43407773971557617,38.53082633018494,0.4,RGCN,0.25,LiO,1
0.9216991075592293,0.8748781906636679,0.9709686713701423,0.9229234310169051,0.8899950168198513,0.827667850078907,0.9658962282059949,0.8967820391424509,0.9935177355250405,0.3259258270263672,38.53082633018494,0.4,RGCN,0.25,LiO,1
0.9225845777658712,0.8691688947755438,0.9809243403179969,0.9250466175467704,0.8914018756956937,0.8196699769240756,0.9839349935454353,0.9018024852347555,0.9949292091931482,0.3309767246246338,123.3587372303009,0.6000000000000001,RGCN,0.25,LiO,1
0.9223128149714982,0.8684438047424623,0.9807289678489817,0.924586386295722,0.8909212334018968,0.8187346505545077,0.9835729736853364,0.9011538121199221,0.9949258998616283,0.5137441158294678,123.3587372303009,0.6000000000000001,RGCN,0.25,LiO,1
0.9238367564350514,0.8716717969198048,0.9810063936206834,0.9263390952702442,0.893603624199955,0.8239484712408496,0.9839316473056636,0.9039400592732566,0.9949332691147046,0.4719219207763672,123.3587372303009,0.6000000000000001,RGCN,0.25,LiO,1
0.9237521087788609,0.8706083648476639,0.9814348719006993,0.9260216183741816,0.8931081171234136,0.8218490704777169,0.9845684790162149,0.9032087747469659,0.9950006237524951,0.4853067398071289,123.3587372303009,0.6000000000000001,RGCN,0.25,LiO,1
0.9226815197991162,0.8690481953759304,0.9808765811256291,0.9249623882507798,0.8914170035614815,0.8192448379872531,0.9837161582187993,0.9014804981030262,0.9951996979184321,0.4574708938598633,123.3587372303009,0.6000000000000001,RGCN,0.25,LiO,1
0.8782672085676535,0.884469029523256,0.870830861039805,0.8776499452815305,0.8024978940411392,0.8437137141276259,0.7656392403916334,0.8046764772596297,0.9754122951134682,0.7630791664123535,206.8998167514801,0.8,RGCN,0.25,LiO,1
0.8515710385860346,0.8828683040949611,0.8212288189603734,0.8520485615276672,0.7563901790593506,0.8408316770308795,0.6778793488560794,0.7593555129434795,0.9251187833890617,0.39748215675354004,206.8998167514801,0.8,RGCN,0.25,LiO,1
0.883663667172247,0.8835772765214895,0.88159477263925,0.8825860245803698,0.8125324260994218,0.8437692595435785,0.7857153476255896,0.814742303584584,0.9787304742834367,0.37369871139526367,206.8998167514801,0.8,RGCN,0.25,LiO,1
0.8685155544765623,0.8837829834658788,0.8526920004012178,0.8682374919335483,0.7866369953340455,0.8430470406492128,0.7352667755589914,0.7891569081041021,0.9624563597868346,0.40395283699035645,206.8998167514801,0.8,RGCN,0.25,LiO,1
0.8844316797376214,0.8851373034634654,0.8818794640218692,0.8835083837426674,0.813644531135184,0.8438091944470336,0.7875097791354455,0.8156594867912396,0.9769596345578861,0.38281846046447754,206.8998167514801,0.8,RGCN,0.25,LiO,1
0.9169793760342222,0.8746818648509628,0.9661550268926924,0.9204184458718276,0.8827010835149229,0.8238836833436585,0.958115297514124,0.8909994904288913,0.9919889265149839,0.4685041904449463,17.29920530319214,0.2,RGCN,0.25,LiO,2
0.9184228601280854,0.8763687394370583,0.9670479043957366,0.9217083219163975,0.8846413469527917,0.8256081798531418,0.9592710641889715,0.8924396220210566,0.9926528734932087,0.3521301746368408,17.29920530319214,0.2,RGCN,0.25,LiO,2
0.9182019564089022,0.8755135708722183,0.9674699207323992,0.9214917458023087,0.8844905650073718,0.8246006777023063,0.9602109235731404,0.8924058006377233,0.9927964674806955,0.41839170455932617,17.29920530319214,0.2,RGCN,0.25,LiO,2
0.9175481723930052,0.8742412175038671,0.9674059900184047,0.9208236037611359,0.883166368095221,0.822342339947426,0.960229740804883,0.8912860403761544,0.992486147100193,0.3990902900695801,17.29920530319214,0.2,RGCN,0.25,LiO,2
0.9169206699145351,0.8759129137055273,0.9656574927262643,0.9207852032158959,0.8829436300026352,0.8250639849031145,0.9577384464043125,0.8914012156537134,0.9923123008248309,0.31392574310302734,17.29920530319214,0.2,RGCN,0.25,LiO,2
0.9137183648848914,0.8617088104887258,0.9672620905394957,0.9144854505141108,0.8787222935928498,0.8086029904969643,0.9648256804256765,0.8867143354613204,0.991451876903732,1.489304542541504,41.23226881027222,0.4,RGCN,0.25,LiO,2
0.9166949319874371,0.8641555295153536,0.971092463735451,0.9176239966254023,0.8832172083637229,0.8117400774166954,0.9712986998623323,0.8915193886395139,0.9927189252680763,0.4440178871154785,41.23226881027222,0.4,RGCN,0.25,LiO,2
0.9123329034998274,0.8628635267375091,0.9642490014305235,0.9135562640840162,0.8749285658530459,0.8093728841006378,0.9573967419919891,0.8833848130463134,0.9830516198987058,0.37018823623657227,41.23226881027222,0.4,RGCN,0.25,LiO,2
0.91356753233234,0.8617557133544322,0.9670700409208163,0.9144128771376243,0.8778601668925339,0.808040973497305,0.9638285683982829,0.8859347709477939,0.9886649674791992,0.45119762420654297,41.23226881027222,0.4,RGCN,0.25,LiO,2
0.9133640659182718,0.8636843163446334,0.9653515671804868,0.9145179417625601,0.8773671515341767,0.8106602628852511,0.9605870202523888,0.8856236415688199,0.9850424914186182,0.4192476272583008,41.23226881027222,0.4,RGCN,0.25,LiO,2
0.9029641647024756,0.8764676070706064,0.9264000385272778,0.9014338227989421,0.8556003717702314,0.8368450448538285,0.8758952119742379,0.8563701284140333,0.9772509757792868,0.44577956199645996,109.33797121047974,0.6000000000000001,RGCN,0.25,LiO,2
0.882133996976028,0.8772032102902052,0.8856822188397268,0.8814427145649659,0.8183417803019901,0.8380705364237506,0.7998592715161912,0.8189649039699709,0.9449965816538849,0.46940135955810547,109.33797121047974,0.6000000000000001,RGCN,0.25,LiO,2
0.911782725024389,0.8761633594935491,0.9432147025695397,0.9096890310315444,0.8707062202816703,0.8366098902031138,0.906587522255438,0.8715987062292759,0.9854931613493669,0.3411846160888672,109.33797121047974,0.6000000000000001,RGCN,0.25,LiO,2
0.8986482242100516,0.8755636083350403,0.9189255200169258,0.8972445641759831,0.8476003964508267,0.8353761515223833,0.8612253530906933,0.8483007523065382,0.9778908291755761,0.3677029609680176,109.33797121047974,0.6000000000000001,RGCN,0.25,LiO,2
0.9047412850348429,0.877271170849159,0.9289590144498716,0.9031150926495153,0.8576678615429816,0.8374646787936738,0.8793878800270871,0.8584262794103805,0.9765269573120204,0.3728959560394287,109.33797121047974,0.6000000000000001,RGCN,0.25,LiO,2
0.9112065255259849,0.8783461988013317,0.9420833189192229,0.9102147588602774,0.8613654443134782,0.8356928966989681,0.8984766220019413,0.8670847593504547,0.9919539773711252,0.8176014423370361,214.88625621795654,0.8,RGCN,0.25,LiO,2
0.9082337243687528,0.8774078379279505,0.9373113214575823,0.9073595796927665,0.8563941087975733,0.834456918326731,0.8896097626848423,0.8620333405057866,0.9916087710877394,0.3655815124511719,214.88625621795654,0.8,RGCN,0.25,LiO,2
